txn_id,customer_id,txn_date,txn_amount,txn_type,category,merchant_name
T03324,C0267,2025-06-21 19:13:42,5635.63,Credit,Healthcare,Swiggy
T03325,C0134,2025-06-20 07:10:05,9701.43,Debit,Healthcare,Goldman Sachs
T03326,C0360,2025-02-20 12:57:55,2206.25,Debit,Bills,Zomato
T03327,C0189,2025-07-08 06:21:56,4405.65,Debit,Food,Amazon
T03328,C0416,2025-07-07 09:42:11,4626.81,Credit,Healthcare,Flipkart
T03329,C0441,2025-07-05 11:05:45,192.84,Credit,Food,Paytm
T03330,C0460,2025-05-04 00:10:09,9613.25,Credit,Healthcare,Zomato
T03331,C0077,2025-05-01 08:01:11,5343.09,Credit,Salary,Paytm
T03332,C0119,2025-05-14 16:26:18,7766.07,Debit,Salary,Paytm
T03333,C0115,2025-03-10 23:13:24,4797.74,Credit,Food,Amazon
T03334,C0004,2025-07-04 00:44:11,265.63,Credit,Salary,Goldman Sachs
T03335,C0245,2025-02-15 10:06:24,3565.36,Credit,Salary,Paytm
T03336,C0488,2025-02-26 23:44:31,6760.09,Credit,Travel,Amazon
T03337,C0148,2025-04-10 15:02:43,3936.99,Credit,Healthcare,Zomato
T03338,C0362,2025-03-01 07:22:57,4904.39,Credit,Food,Swiggy
T03339,C0500,2025-04-11 04:35:23,7581.35,Credit,Shopping,Goldman Sachs
T03340,C0459,2025-07-03 14:58:34,635.12,Credit,Food,Swiggy
T03341,C0451,2025-05-09 19:50:35,3592.88,Debit,Food,Uber
T03342,C0386,2025-03-20 20:31:13,451.57,Credit,Salary,Swiggy
T03343,C0267,2025-05-11 14:58:40,5583.85,Debit,Healthcare,Goldman Sachs
T03344,C0079,2025-05-20 10:49:29,6020.14,Credit,Food,Uber
T03345,C0394,2025-05-23 14:47:02,8254.9,Credit,Food,Paytm
T03346,C0063,2025-03-04 12:01:08,5266.86,Credit,Food,Uber
T03347,C0126,2025-01-26 09:04:00,6861.35,Credit,Healthcare,Paytm
T03348,C0116,2025-06-20 04:19:11,7779.28,Credit,Bills,Paytm
T03349,C0416,2025-05-30 12:28:53,1266.99,Debit,Salary,Paytm
T03350,C0225,2025-05-01 11:15:23,5173.05,Credit,Bills,Goldman Sachs
T03351,C0033,2025-02-01 15:27:35,5578.76,Credit,Shopping,Zomato
T03352,C0044,2025-06-25 09:38:30,8592.61,Credit,Healthcare,Swiggy
T03353,C0136,2025-03-12 15:13:18,3893.35,Credit,Bills,Goldman Sachs
T03354,C0333,2025-01-19 12:58:29,8843.2,Credit,Food,Swiggy
T03355,C0207,2025-05-22 12:34:41,9104.82,Credit,Bills,Flipkart
T03356,C0198,2025-01-17 11:47:40,4237.08,Debit,Travel,Amazon
T03357,C0248,2025-07-09 03:37:30,2338.34,Debit,Travel,Amazon
T03358,C0200,2025-06-13 20:52:24,8144.71,Debit,Food,Goldman Sachs
T03359,C0320,2025-02-05 02:40:28,2927.65,Credit,Travel,Amazon
T03360,C0452,2025-03-15 03:56:31,9953.99,Credit,Healthcare,Flipkart
T03361,C0180,2025-05-04 22:38:18,4093.91,Credit,Shopping,Amazon
T03362,C0078,2025-04-05 13:17:07,919.0,Credit,Shopping,Swiggy
T03363,C0317,2025-03-20 14:06:46,2868.77,Credit,Food,Swiggy
T03364,C0080,2025-06-28 17:19:01,7298.93,Credit,Shopping,Uber
T03365,C0157,2025-02-25 17:53:39,9468.1,Credit,Shopping,Zomato
T03366,C0256,2025-04-03 13:19:26,6323.65,Credit,Shopping,Goldman Sachs
T03367,C0279,2025-06-15 02:40:26,1124.13,Debit,Salary,Swiggy
T03368,C0046,2025-02-22 11:25:05,3542.82,Credit,Travel,Uber
T03369,C0154,2025-05-22 14:53:15,1055.94,Debit,Healthcare,Flipkart
T03370,C0350,2025-05-13 22:48:34,3892.53,Credit,Travel,Goldman Sachs
T03371,C0358,2025-06-12 13:15:57,2998.48,Credit,Salary,Paytm
T03372,C0310,2025-07-05 20:09:23,7211.26,Debit,Bills,Swiggy
T03373,C0325,2025-01-31 07:10:22,258.44,Debit,Salary,Flipkart
T03374,C0143,2025-04-30 00:02:55,9937.61,Credit,Travel,Uber
T03375,C0203,2025-04-06 11:14:56,1319.87,Credit,Healthcare,Amazon
T03376,C0069,2025-02-05 10:13:24,3627.73,Debit,Shopping,Zomato
T03377,C0182,2025-03-19 03:07:22,4538.8,Debit,Food,Goldman Sachs
T03378,C0003,2025-06-07 23:33:19,2767.37,Credit,Healthcare,Goldman Sachs
T03379,C0242,2025-01-17 05:29:33,227.46,Credit,Travel,Zomato
T03380,C0315,2025-07-10 21:02:39,6459.81,Debit,Food,Zomato
T03381,C0273,2025-03-05 13:54:41,8121.45,Credit,Food,Amazon
T03382,C0034,2025-01-31 20:06:39,2707.87,Credit,Bills,Uber
T03383,C0335,2025-01-19 15:17:19,7745.34,Debit,Bills,Uber
T03384,C0213,2025-04-11 13:36:37,9961.02,Credit,Healthcare,Uber
T03385,C0311,2025-03-16 10:59:33,9294.99,Debit,Shopping,Zomato
T03386,C0377,2025-02-11 03:09:50,5084.26,Credit,Bills,Paytm
T03387,C0252,2025-07-10 21:46:46,1362.54,Credit,Travel,Paytm
T03388,C0418,2025-04-07 02:37:14,5927.44,Debit,Food,Amazon
T03389,C0082,2025-01-11 04:19:35,7559.39,Credit,Salary,Paytm
T03390,C0373,2025-01-20 12:49:36,7261.65,Debit,Healthcare,Goldman Sachs
T03391,C0356,2025-03-05 10:42:24,7290.3,Debit,Bills,Goldman Sachs
T03392,C0488,2025-03-10 12:41:23,2903.3,Debit,Shopping,Swiggy
T03393,C0023,2025-06-19 05:05:53,8793.78,Credit,Healthcare,Uber
T03394,C0116,2025-06-14 02:45:55,5138.5,Debit,Shopping,Flipkart
T03395,C0009,2025-02-13 22:18:30,2444.99,Debit,Healthcare,Zomato
T03396,C0060,2025-05-23 07:52:13,2661.14,Credit,Healthcare,Swiggy
T03397,C0344,2025-04-02 10:10:42,8248.01,Credit,Travel,Uber
T03398,C0355,2025-06-03 01:06:06,7369.46,Credit,Bills,Swiggy
T03399,C0419,2025-05-30 06:24:24,8168.82,Debit,Bills,Flipkart
T03400,C0207,2025-04-24 18:41:26,9626.21,Credit,Food,Flipkart
T03401,C0132,2025-02-27 00:23:03,1199.9,Debit,Salary,Zomato
T03402,C0319,2025-01-30 14:02:58,1700.12,Debit,Travel,Flipkart
T03403,C0484,2025-06-11 14:32:49,1136.77,Credit,Salary,Goldman Sachs
T03404,C0201,2025-05-25 12:49:34,1241.73,Debit,Shopping,Uber
T03405,C0488,2025-04-17 08:05:37,9800.0,Debit,Food,Swiggy
T03406,C0305,2025-03-23 05:09:59,1425.65,Credit,Healthcare,Zomato
T03407,C0332,2025-03-23 20:32:08,3903.79,Debit,Healthcare,Goldman Sachs
T03408,C0040,2025-02-04 09:12:14,5266.2,Credit,Bills,Amazon
T03409,C0015,2025-04-21 12:59:38,2017.75,Credit,Bills,Amazon
T03410,C0064,2025-04-25 01:02:47,4296.24,Debit,Bills,Flipkart
T03411,C0496,2025-05-20 14:21:16,7356.13,Debit,Healthcare,Paytm
T03412,C0186,2025-05-05 18:00:50,8967.83,Debit,Salary,Paytm
T03413,C0033,2025-01-30 12:02:49,2889.12,Credit,Shopping,Flipkart
T03414,C0298,2025-05-19 09:49:09,477.96,Credit,Salary,Uber
T03415,C0180,2025-06-17 11:07:31,8286.59,Credit,Shopping,Zomato
T03416,C0389,2025-03-17 19:20:23,329.13,Debit,Shopping,Uber
T03417,C0408,2025-01-17 09:34:29,8404.07,Credit,Bills,Flipkart
T03418,C0291,2025-02-10 09:46:43,8933.98,Credit,Salary,Flipkart
T03419,C0181,2025-04-13 14:13:18,5984.71,Debit,Travel,Goldman Sachs
T03420,C0256,2025-02-21 10:36:46,3979.74,Debit,Healthcare,Goldman Sachs
T03421,C0423,2025-01-25 09:23:09,9636.6,Credit,Bills,Amazon
T03422,C0367,2025-06-15 09:30:28,3978.83,Credit,Travel,Uber
T03423,C0462,2025-04-10 01:20:29,5468.8,Debit,Salary,Goldman Sachs
T03424,C0404,2025-03-17 03:45:34,7697.65,Credit,Bills,Uber
T03425,C0345,2025-01-10 14:17:15,8406.29,Debit,Healthcare,Swiggy
T03426,C0419,2025-04-29 11:18:46,9927.55,Debit,Healthcare,Zomato
T03427,C0332,2025-06-03 23:18:59,3942.03,Debit,Salary,Zomato
T03428,C0111,2025-03-21 20:26:11,659.39,Debit,Bills,Goldman Sachs
T03429,C0174,2025-06-23 14:47:35,8554.86,Debit,Bills,Amazon
T03430,C0221,2025-03-18 05:03:46,5002.42,Debit,Bills,Paytm
T03431,C0489,2025-02-07 19:45:53,2009.3,Debit,Shopping,Zomato
T03432,C0059,2025-05-29 08:15:11,4052.1,Credit,Healthcare,Flipkart
T03433,C0118,2025-04-07 20:45:42,7644.4,Debit,Shopping,Zomato
T03434,C0171,2025-04-22 19:24:53,4502.87,Debit,Salary,Amazon
T03435,C0098,2025-06-21 07:49:58,6969.56,Credit,Travel,Flipkart
T03436,C0241,2025-05-16 07:08:29,8696.04,Debit,Travel,Paytm
T03437,C0012,2025-05-29 07:55:08,6054.55,Credit,Travel,Goldman Sachs
T03438,C0259,2025-06-08 07:26:06,9256.94,Debit,Bills,Paytm
T03439,C0433,2025-03-18 07:24:35,1416.36,Debit,Healthcare,Amazon
T03440,C0478,2025-05-10 02:20:23,3504.88,Credit,Food,Swiggy
T03441,C0211,2025-04-27 12:19:57,5332.44,Credit,Travel,Swiggy
T03442,C0170,2025-03-13 06:56:59,1761.58,Debit,Food,Flipkart
T03443,C0144,2025-04-17 10:33:23,2665.9,Debit,Bills,Amazon
T03444,C0499,2025-04-03 18:29:56,8411.6,Credit,Salary,Amazon
T03445,C0264,2025-04-02 05:19:51,1599.25,Credit,Shopping,Goldman Sachs
T03446,C0138,2025-02-05 18:21:55,4416.5,Debit,Healthcare,Swiggy
T03447,C0154,2025-05-02 22:58:14,2331.77,Debit,Healthcare,Goldman Sachs
T03448,C0433,2025-05-23 22:54:35,3872.95,Credit,Bills,Swiggy
T03449,C0396,2025-06-25 00:37:29,5905.66,Credit,Healthcare,Paytm
T03450,C0369,2025-06-02 09:16:25,4315.53,Debit,Salary,Swiggy
T03451,C0309,2025-06-10 02:16:30,3633.33,Debit,Travel,Amazon
T03452,C0480,2025-04-16 01:22:26,9244.16,Debit,Healthcare,Goldman Sachs
T03453,C0467,2025-05-07 08:08:15,4288.27,Credit,Travel,Zomato
T03454,C0022,2025-06-26 19:21:29,2966.66,Credit,Healthcare,Amazon
T03455,C0435,2025-05-09 11:10:36,7407.98,Credit,Healthcare,Paytm
T03456,C0183,2025-03-03 13:15:42,399.45,Credit,Salary,Goldman Sachs
T03457,C0395,2025-04-26 11:34:26,5303.97,Credit,Bills,Goldman Sachs
T03458,C0113,2025-01-28 01:22:41,7195.82,Debit,Food,Goldman Sachs
T03459,C0006,2025-01-27 19:42:08,4134.84,Debit,Healthcare,Amazon
T03460,C0324,2025-04-14 08:39:43,780.67,Credit,Travel,Zomato
T03461,C0173,2025-01-21 16:49:15,4113.02,Credit,Travel,Flipkart
T03462,C0180,2025-07-04 19:01:07,5593.55,Credit,Travel,Zomato
T03463,C0435,2025-07-09 08:53:47,2295.14,Credit,Travel,Flipkart
T03464,C0443,2025-01-29 03:02:00,333.96,Credit,Food,Paytm
T03465,C0420,2025-07-08 21:06:36,3478.63,Debit,Food,Zomato
T03466,C0156,2025-03-16 21:51:14,1764.62,Credit,Shopping,Swiggy
T03467,C0316,2025-01-26 03:24:57,834.56,Debit,Healthcare,Flipkart
T03468,C0236,2025-05-30 23:22:42,2744.95,Credit,Bills,Goldman Sachs
T03469,C0351,2025-05-01 20:10:39,9433.4,Debit,Food,Swiggy
T03470,C0470,2025-06-13 01:54:52,3725.6,Debit,Salary,Goldman Sachs
T03471,C0044,2025-06-08 13:16:17,9241.29,Credit,Bills,Flipkart
T03472,C0179,2025-02-02 02:59:47,4636.15,Debit,Salary,Amazon
T03473,C0425,2025-05-08 15:14:00,3185.35,Credit,Shopping,Amazon
T03474,C0065,2025-06-14 14:56:27,5483.79,Credit,Bills,Swiggy
T03475,C0226,2025-03-24 10:01:36,6507.45,Credit,Healthcare,Flipkart
T03476,C0116,2025-05-23 17:18:47,8337.27,Credit,Healthcare,Flipkart
T03477,C0352,2025-05-01 17:12:49,7766.92,Debit,Travel,Zomato
T03478,C0386,2025-02-22 17:44:35,2849.68,Credit,Shopping,Amazon
T03479,C0050,2025-06-28 06:05:12,5866.68,Debit,Bills,Amazon
T03480,C0139,2025-04-04 17:51:54,7740.81,Debit,Bills,Goldman Sachs
T03481,C0354,2025-05-03 06:26:11,2265.79,Credit,Shopping,Uber
T03482,C0360,2025-03-09 00:00:36,4434.74,Debit,Bills,Uber
T03483,C0180,2025-05-25 03:05:40,7920.44,Credit,Healthcare,Flipkart
T03484,C0470,2025-05-25 23:09:43,9702.94,Debit,Food,Goldman Sachs
T03485,C0487,2025-05-21 15:22:54,5533.16,Credit,Food,Goldman Sachs
T03486,C0180,2025-06-15 16:09:25,4669.3,Debit,Travel,Swiggy
T03487,C0342,2025-02-11 10:45:52,1804.07,Debit,Bills,Paytm
T03488,C0277,2025-05-16 06:36:25,2313.33,Debit,Healthcare,Goldman Sachs
T03489,C0054,2025-07-07 04:19:21,3816.82,Credit,Food,Flipkart
T03490,C0030,2025-03-06 11:40:22,9834.76,Debit,Food,Amazon
T03491,C0239,2025-07-03 21:55:26,9259.83,Debit,Bills,Amazon
T03492,C0273,2025-02-19 05:54:02,4336.04,Credit,Bills,Swiggy
T03493,C0292,2025-04-30 00:24:21,9314.67,Debit,Shopping,Zomato
T03494,C0156,2025-04-15 05:55:48,2587.27,Credit,Travel,Swiggy
T03495,C0260,2025-01-24 07:58:21,7814.91,Credit,Travel,Flipkart
T03496,C0165,2025-04-01 14:47:20,7144.09,Debit,Travel,Swiggy
T03497,C0285,2025-04-23 10:46:31,3087.56,Credit,Bills,Uber
T03498,C0175,2025-01-27 12:56:16,764.61,Debit,Bills,Flipkart
T03499,C0463,2025-06-28 23:57:52,4047.49,Debit,Healthcare,Swiggy
T03500,C0169,2025-02-22 23:25:38,6591.82,Debit,Salary,Amazon
T03501,C0049,2025-05-16 20:59:33,2606.22,Debit,Food,Goldman Sachs
T03502,C0205,2025-06-09 21:03:44,519.27,Credit,Salary,Flipkart
T03503,C0254,2025-02-13 20:42:56,1813.03,Credit,Bills,Uber
T03504,C0090,2025-04-05 18:28:22,5442.13,Debit,Food,Flipkart
T03505,C0032,2025-02-06 13:05:54,3705.25,Debit,Shopping,Zomato
T03506,C0038,2025-02-25 15:47:23,8895.44,Debit,Bills,Amazon
T03507,C0169,2025-06-11 06:56:40,7906.52,Credit,Shopping,Goldman Sachs
T03508,C0070,2025-03-05 00:51:40,1834.08,Credit,Travel,Uber
T03509,C0346,2025-02-11 19:58:10,849.55,Debit,Healthcare,Zomato
T03510,C0173,2025-03-01 20:41:25,910.22,Debit,Healthcare,Goldman Sachs
T03511,C0203,2025-04-20 10:11:30,2920.91,Debit,Healthcare,Paytm
T03512,C0304,2025-06-12 11:00:37,1556.13,Credit,Shopping,Goldman Sachs
T03513,C0218,2025-02-18 00:09:20,7853.53,Debit,Bills,Goldman Sachs
T03514,C0043,2025-01-21 01:56:50,1460.31,Debit,Shopping,Swiggy
T03515,C0156,2025-05-01 20:30:30,8441.58,Debit,Travel,Paytm
T03516,C0432,2025-04-22 02:48:40,132.19,Credit,Food,Goldman Sachs
T03517,C0449,2025-03-19 22:41:00,8369.67,Debit,Healthcare,Amazon
T03518,C0196,2025-05-29 21:06:06,6256.63,Credit,Salary,Uber
T03519,C0457,2025-01-15 18:43:24,6356.08,Debit,Food,Uber
T03520,C0429,2025-06-30 04:27:29,3245.34,Debit,Shopping,Paytm
T03521,C0006,2025-04-24 11:04:57,2716.59,Debit,Travel,Goldman Sachs
T03522,C0271,2025-07-11 01:24:15,7781.86,Credit,Salary,Amazon
T03523,C0051,2025-02-21 03:38:07,6191.32,Credit,Salary,Uber
T03524,C0074,2025-02-11 05:08:36,6674.77,Credit,Travel,Swiggy
T03525,C0139,2025-06-13 19:49:47,7787.14,Credit,Salary,Swiggy
T03526,C0291,2025-01-15 08:50:02,2908.15,Debit,Healthcare,Goldman Sachs
T03527,C0421,2025-05-07 14:24:19,5009.84,Debit,Salary,Goldman Sachs
T03528,C0343,2025-06-20 02:20:54,1289.33,Credit,Travel,Flipkart
T03529,C0127,2025-03-12 18:22:44,4011.71,Credit,Healthcare,Flipkart
T03530,C0015,2025-02-14 06:57:39,7422.14,Credit,Salary,Goldman Sachs
T03531,C0143,2025-03-02 14:07:01,5655.1,Debit,Bills,Zomato
T03532,C0433,2025-07-05 11:12:19,4133.0,Credit,Salary,Zomato
T03533,C0368,2025-01-18 04:48:27,2711.15,Credit,Healthcare,Goldman Sachs
T03534,C0401,2025-05-20 01:26:36,3639.27,Credit,Salary,Swiggy
T03535,C0174,2025-03-05 05:33:51,2212.44,Debit,Healthcare,Amazon
T03536,C0131,2025-06-04 16:44:35,969.32,Debit,Bills,Flipkart
T03537,C0095,2025-06-21 22:08:00,3311.26,Debit,Salary,Swiggy
T03538,C0439,2025-02-28 19:39:18,2463.63,Debit,Bills,Paytm
T03539,C0068,2025-05-20 01:59:43,3353.04,Debit,Healthcare,Flipkart
T03540,C0120,2025-06-27 05:31:16,4986.37,Credit,Shopping,Amazon
T03541,C0217,2025-03-02 00:09:09,5603.18,Debit,Travel,Goldman Sachs
T03542,C0024,2025-03-13 17:33:14,5080.47,Debit,Bills,Uber
T03543,C0247,2025-07-08 13:30:00,8369.53,Credit,Food,Goldman Sachs
T03544,C0118,2025-04-17 14:19:25,755.66,Credit,Bills,Uber
T03545,C0328,2025-06-05 14:06:39,2590.36,Credit,Travel,Goldman Sachs
T03546,C0372,2025-05-03 22:17:56,8463.69,Debit,Food,Amazon
T03547,C0349,2025-06-01 23:26:53,7628.34,Debit,Healthcare,Swiggy
T03548,C0089,2025-04-08 19:36:42,764.24,Debit,Healthcare,Flipkart
T03549,C0168,2025-06-07 23:21:31,366.97,Credit,Travel,Uber
T03550,C0043,2025-03-03 18:15:32,6611.32,Debit,Travel,Paytm
T03551,C0359,2025-03-11 08:17:02,5418.94,Debit,Shopping,Paytm
T03552,C0491,2025-06-11 12:06:17,463.1,Credit,Bills,Flipkart
T03553,C0309,2025-06-23 22:29:30,2580.06,Credit,Travel,Goldman Sachs
T03554,C0483,2025-04-06 13:20:52,6191.37,Debit,Travel,Zomato
T03555,C0109,2025-07-06 21:40:04,6245.05,Credit,Food,Zomato
T03556,C0399,2025-05-12 19:00:43,696.15,Debit,Food,Paytm
T03557,C0406,2025-01-20 09:53:11,9146.86,Debit,Salary,Flipkart
T03558,C0474,2025-04-23 08:13:23,4930.06,Debit,Shopping,Flipkart
T03559,C0374,2025-06-23 21:34:15,3155.73,Credit,Healthcare,Uber
T03560,C0021,2025-06-17 23:55:44,8799.18,Credit,Healthcare,Goldman Sachs
T03561,C0461,2025-06-18 20:19:57,6791.21,Credit,Bills,Swiggy
T03562,C0343,2025-06-04 03:41:02,576.84,Credit,Bills,Goldman Sachs
T03563,C0455,2025-07-01 21:40:18,4864.4,Debit,Travel,Zomato
T03564,C0035,2025-03-25 00:15:38,1946.71,Debit,Food,Flipkart
T03565,C0475,2025-02-09 02:08:23,7282.64,Credit,Bills,Paytm
T03566,C0203,2025-03-04 08:43:20,2084.25,Debit,Salary,Paytm
T03567,C0060,2025-01-24 07:48:50,4808.87,Debit,Food,Zomato
T03568,C0064,2025-04-03 10:09:47,5944.29,Debit,Salary,Paytm
T03569,C0008,2025-04-07 20:45:54,2106.25,Debit,Travel,Goldman Sachs
T03570,C0468,2025-01-30 15:07:20,7150.01,Debit,Food,Goldman Sachs
T03571,C0229,2025-05-07 22:24:17,9380.93,Debit,Shopping,Zomato
T03572,C0404,2025-03-27 05:53:48,4530.99,Debit,Healthcare,Paytm
T03573,C0170,2025-01-13 19:22:05,1607.24,Credit,Salary,Paytm
T03574,C0237,2025-02-18 09:33:46,3624.57,Credit,Food,Amazon
T03575,C0273,2025-02-14 00:30:42,2933.45,Credit,Bills,Paytm
T03576,C0388,2025-02-06 10:21:33,4366.64,Debit,Shopping,Amazon
T03577,C0155,2025-01-30 05:59:12,4726.94,Credit,Shopping,Paytm
T03578,C0468,2025-02-14 16:44:35,9430.7,Debit,Healthcare,Flipkart
T03579,C0010,2025-07-02 16:42:17,8537.56,Debit,Food,Goldman Sachs
T03580,C0007,2025-07-04 16:16:56,7011.15,Credit,Travel,Amazon
T03581,C0153,2025-06-22 01:45:42,2109.56,Debit,Bills,Goldman Sachs
T03582,C0240,2025-06-30 16:41:02,8138.31,Credit,Bills,Goldman Sachs
T03583,C0002,2025-02-12 09:41:36,548.65,Debit,Healthcare,Zomato
T03584,C0241,2025-02-21 23:12:23,3143.99,Credit,Travel,Swiggy
T03585,C0080,2025-05-29 14:48:24,2687.21,Credit,Bills,Goldman Sachs
T03586,C0134,2025-02-16 01:38:15,6384.12,Debit,Shopping,Amazon
T03587,C0114,2025-04-08 00:46:40,7262.39,Credit,Bills,Goldman Sachs
T03588,C0257,2025-03-09 13:28:45,3199.8,Credit,Travel,Paytm
T03589,C0290,2025-05-18 11:53:16,4755.93,Credit,Healthcare,Flipkart
T03590,C0351,2025-01-20 13:49:30,4995.75,Credit,Travel,Goldman Sachs
T03591,C0488,2025-04-22 04:43:51,2197.1,Debit,Shopping,Paytm
T03592,C0199,2025-05-30 09:15:09,3014.38,Credit,Travel,Flipkart
T03593,C0357,2025-04-05 15:53:27,5921.63,Debit,Travel,Uber
T03594,C0118,2025-06-10 05:52:21,9679.34,Debit,Travel,Zomato
T03595,C0220,2025-04-20 18:14:15,3765.9,Credit,Salary,Swiggy
T03596,C0126,2025-02-09 01:28:03,6573.24,Debit,Bills,Swiggy
T03597,C0458,2025-05-29 00:19:43,698.77,Credit,Bills,Amazon
T03598,C0213,2025-04-05 13:28:06,1678.21,Credit,Food,Paytm
T03599,C0433,2025-02-23 04:37:50,762.36,Debit,Shopping,Swiggy
T03600,C0062,2025-04-17 09:35:39,6418.41,Debit,Food,Flipkart
T03601,C0227,2025-06-13 10:20:53,5002.56,Credit,Bills,Zomato
T03602,C0266,2025-06-05 05:36:02,1613.04,Credit,Salary,Goldman Sachs
T03603,C0007,2025-05-14 04:01:29,5525.92,Credit,Travel,Amazon
T03604,C0064,2025-01-31 16:38:29,601.61,Debit,Bills,Flipkart
T03605,C0420,2025-03-19 08:24:09,2796.81,Credit,Bills,Flipkart
T03606,C0254,2025-06-11 10:45:24,3551.03,Credit,Food,Uber
T03607,C0299,2025-06-16 11:52:32,3071.71,Credit,Bills,Goldman Sachs
T03608,C0500,2025-02-10 07:33:36,1335.84,Debit,Travel,Amazon
T03609,C0399,2025-06-08 15:23:20,5365.44,Debit,Healthcare,Goldman Sachs
T03610,C0373,2025-01-27 17:51:03,6235.32,Credit,Food,Zomato
T03611,C0019,2025-04-14 10:54:52,8012.12,Credit,Salary,Zomato
T03612,C0218,2025-03-20 23:08:25,6837.45,Debit,Bills,Amazon
T03613,C0489,2025-01-10 03:12:15,4073.03,Credit,Healthcare,Zomato
T03614,C0354,2025-06-19 21:53:10,6553.44,Debit,Salary,Goldman Sachs
T03615,C0443,2025-02-12 05:32:00,391.66,Debit,Food,Swiggy
T03616,C0139,2025-04-17 20:13:16,8229.77,Debit,Salary,Uber
T03617,C0212,2025-03-20 12:42:01,1783.08,Debit,Bills,Swiggy
T03618,C0321,2025-05-22 16:24:59,7326.92,Debit,Salary,Paytm
T03619,C0429,2025-02-18 02:39:38,8130.69,Credit,Food,Uber
T03620,C0124,2025-04-21 19:57:22,4432.98,Credit,Travel,Zomato
T03621,C0237,2025-06-29 02:29:27,3472.82,Credit,Shopping,Zomato
T03622,C0303,2025-03-23 14:09:52,9589.73,Debit,Shopping,Zomato
T03623,C0283,2025-04-08 06:23:46,9898.81,Debit,Bills,Flipkart
T03624,C0058,2025-01-24 19:32:24,4719.46,Debit,Food,Uber
T03625,C0380,2025-03-07 22:47:21,8987.41,Credit,Healthcare,Flipkart
T03626,C0500,2025-01-18 08:22:45,7096.04,Credit,Travel,Uber
T03627,C0473,2025-05-02 23:54:29,4937.32,Debit,Travel,Paytm
T03628,C0300,2025-05-23 04:44:11,2185.01,Credit,Healthcare,Zomato
T03629,C0304,2025-06-29 07:13:25,9523.94,Credit,Salary,Paytm
T03630,C0239,2025-04-07 17:27:42,5485.4,Credit,Food,Zomato
T03631,C0199,2025-01-23 11:51:12,1263.9,Credit,Healthcare,Amazon
T03632,C0466,2025-04-23 12:02:40,1128.95,Debit,Salary,Amazon
T03633,C0124,2025-01-25 07:35:29,3432.04,Credit,Travel,Amazon
T03634,C0494,2025-06-15 06:51:31,3732.97,Debit,Travel,Zomato
T03635,C0449,2025-02-06 08:49:13,4632.27,Credit,Healthcare,Uber
T03636,C0139,2025-02-12 02:21:15,4697.58,Credit,Shopping,Amazon
T03637,C0474,2025-05-19 21:27:57,4163.64,Credit,Shopping,Amazon
T03638,C0363,2025-06-26 10:43:16,454.79,Debit,Shopping,Paytm
T03639,C0163,2025-01-20 12:38:18,9257.08,Credit,Food,Goldman Sachs
T03640,C0433,2025-05-02 13:27:12,3069.23,Debit,Shopping,Goldman Sachs
T03641,C0168,2025-04-03 02:56:23,1141.75,Credit,Travel,Amazon
T03642,C0158,2025-02-13 20:06:54,4322.69,Debit,Bills,Goldman Sachs
T03643,C0231,2025-05-12 02:17:05,7700.3,Credit,Healthcare,Zomato
T03644,C0091,2025-03-28 22:11:26,7396.93,Credit,Salary,Flipkart
T03645,C0335,2025-02-01 21:40:50,7658.1,Debit,Travel,Zomato
T03646,C0047,2025-02-25 12:46:46,7088.54,Debit,Bills,Swiggy
T03647,C0420,2025-04-28 21:59:07,7756.98,Credit,Bills,Goldman Sachs
T03648,C0168,2025-05-30 15:56:55,7221.65,Debit,Bills,Goldman Sachs
T03649,C0318,2025-02-28 11:41:32,754.04,Credit,Travel,Amazon
T03650,C0359,2025-04-16 07:14:52,3430.78,Debit,Healthcare,Goldman Sachs
T03651,C0296,2025-04-04 22:24:22,9233.51,Debit,Shopping,Uber
T03652,C0146,2025-04-29 03:03:30,3321.7,Debit,Shopping,Paytm
T03653,C0288,2025-05-13 09:36:58,9555.89,Debit,Bills,Uber
T03654,C0342,2025-03-02 10:08:58,2814.79,Credit,Bills,Goldman Sachs
T03655,C0172,2025-01-15 11:08:53,5881.01,Debit,Shopping,Flipkart
T03656,C0106,2025-04-14 14:56:30,3657.78,Debit,Salary,Amazon
T03657,C0128,2025-03-02 10:04:08,1509.3,Debit,Salary,Zomato
T03658,C0116,2025-03-24 21:28:31,7785.45,Debit,Travel,Flipkart
T03659,C0102,2025-02-03 03:49:39,6594.47,Credit,Salary,Uber
T03660,C0312,2025-04-10 14:04:25,4082.34,Credit,Travel,Swiggy
T03661,C0482,2025-03-17 16:44:59,6238.61,Credit,Bills,Amazon
T03662,C0152,2025-05-18 15:04:02,8230.76,Debit,Travel,Uber
T03663,C0227,2025-07-11 01:26:28,4029.22,Credit,Shopping,Uber
T03664,C0448,2025-03-05 02:21:06,3082.79,Credit,Travel,Flipkart
T03665,C0473,2025-03-13 04:48:30,3997.36,Debit,Bills,Swiggy
T03666,C0156,2025-02-08 04:53:23,2682.61,Credit,Travel,Amazon
T03667,C0424,2025-04-17 01:04:29,3577.77,Debit,Healthcare,Amazon
T03668,C0480,2025-01-30 20:07:51,3920.66,Debit,Healthcare,Zomato
T03669,C0056,2025-07-02 16:40:21,1919.04,Debit,Bills,Goldman Sachs
T03670,C0317,2025-02-28 08:40:33,9986.33,Credit,Bills,Zomato
